X : 1 if unit j processes task i starting at time t
    Size=1015, Index=X_index
    Key                      : Lower : Value : Upper : Fixed : Stale : Domain
           ('Mix', 'Mix', 0) :     0 :     0 :     1 :  True :  True : Binary
           ('R3', 'Sep', 17) :     0 :                  0 :     0 : False :  True : NonNegativeReals
           ('R3', 'Sep', 18) :     0 :                  0 :     0 : False :  True : NonNegativeReals
           ('R3', 'Sep', 19) :     0 :                  0 :     0 : False :  True : NonNegativeReals
           ('R3', 'Sep', 20) :     0 :                  0 :     0 : False :  True : NonNegativeReals
           ('R3', 'Sep', 21) :     0 :                  0 :     0 : False :  True : NonNegativeReals
           ('R3', 'Sep', 22) :     0 :                  0 :     0 : False :  True : NonNegativeReals
           ('R3', 'Sep', 23) :     0 :                  0 :     0 : False :  True : NonNegativeReals
           ('R3', 'Sep', 24) :     0 :                  0 :     0 : False :  True : NonNegativeReals
           ('R3', 'Sep', 25) :     0 :                  0 :     0 : False :  True : NonNegativeReals
           ('R3', 'Sep', 26) :     0 :                  0 :     0 : False :  True : NonNegativeReals
           ('R3', 'Sep', 27) :     0 :                  0 :     0 : False :  True : NonNegativeReals
           ('R3', 'Sep', 28) :     0 :                  0 :     0 : False :  True : NonNegativeReals
           ('Sep', 'Mix', 0) :     0 :                  0 :     0 : False :  True : NonNegativeReals
           ('Sep', 'Mix', 1) :     0 :                  0 :     0 : False :  True : NonNegativeReals
           ('Sep', 'Mix', 2) :     0 :                  0 :     0 : False :  True : NonNegativeReals
           ('Sep', 'Mix', 3) :     0 :                  0 :     0 : False :  True : NonNegativeReals
           ('Sep', 'Mix', 4) :     0 :                  0 :     0 : False :  True : NonNegativeReals
           ('Sep', 'Mix', 5) :     0 :                  0 :     0 : False :  True : NonNegativeReals
           ('Sep', 'Mix', 6) :     0 :                  0 :     0 : False :  True : NonNegativeReals
           ('Sep', 'Mix', 7) :     0 :                  0 :     0 : False :  True : NonNegativeReals
           ('Sep', 'Mix', 8) :     0 :                  0 :     0 : False :  True : NonNegativeReals
           ('Sep', 'Mix', 9) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Mix', 10) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Mix', 11) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Mix', 12) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Mix', 13) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Mix', 14) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Mix', 15) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Mix', 16) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Mix', 17) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Mix', 18) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Mix', 19) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Mix', 20) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Mix', 21) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Mix', 22) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Mix', 23) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Mix', 24) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Mix', 25) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Mix', 26) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Mix', 27) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Mix', 28) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Pack', 0) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Pack', 1) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Pack', 2) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Pack', 3) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Pack', 4) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Pack', 5) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Pack', 6) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Pack', 7) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Pack', 8) :     0 :                  0 :     0 : False :  True : NonNegativeReals
          ('Sep', 'Pack', 9) :     0 :                  0 :     0 : False :  True : NonNegativeReals
         ('Sep', 'Pack', 10) :     0 :                  0 :     0 : False :  True : NonNegativeReals
         ('Sep', 'Pack', 11) :     0 :                  0 :     0 : False :  True : NonNegativeReals
         ('Sep', 'Pack', 12) :     0 :                  0 :     0 : False :  True : NonNegativeReals
         ('Sep', 'Pack', 13) :     0 :                  0 :     0 : False :  True : NonNegativeReals
         ('Sep', 'Pack', 14) :     0 :                  0 :     0 : False :  True : NonNegativeReals
         ('Sep', 'Pack', 15) :     0 :                  0 :     0 : False :  True : NonNegativeReals
         ('Sep', 'Pack', 16) :     0 :                  0 :     0 : False :  True : NonNegativeReals
         ('Sep', 'Pack', 17) :     0 :                  0 :     0 : False :  True : NonNegativeReals
         ('Sep', 'Pack', 18) :     0 :                  0 :     0 : False :  True : NonNegativeReals
         ('Sep', 'Pack', 19) :     0 :                  0 :     0 : False :  True : NonNegativeReals
         ('Sep', 'Pack', 20) :     0 :                  0 :     0 : False :  True : NonNegativeReals
         ('Sep', 'Pack', 21) :     0 :                  0 :     0 : False :  True : NonNegativeReals
         ('Sep', 'Pack', 22) :     0 :                  0 :     0 : False :  True : NonNegativeReals
         ('Sep', 'Pack', 23) :     0 :                  0 :     0 : False :  True : NonNegativeReals
         ('Sep', 'Pack', 24) :     0 :                  0 :     0 : False :  True : NonNegativeReals
         ('Sep', 'Pack', 25) :     0 :                  0 :     0 : False :  True : NonNegativeReals
         ('Sep', 'Pack', 26) :     0 :                  0 :     0 : False :  True : NonNegativeReals
         ('Sep', 'Pack', 27) :     0 :                  0 :     0 : False :  True : NonNegativeReals
         ('Sep', 'Pack', 28) :     0 :                  0 :     0 : False :  True : NonNegativeReals
       ('Sep', 'R_large', 0) :     0 :                  0 :     0 : False :  True : NonNegativeReals
       ('Sep', 'R_large', 1) :     0 :                  0 :     0 : False :  True : NonNegativeReals
       ('Sep', 'R_large', 2) :     0 :                  0 :     0 : False :  True : NonNegativeReals
       ('Sep', 'R_large', 3) :     0 :                  0 :     0 : False :  True : NonNegativeReals
       ('Sep', 'R_large', 4) :     0 :                  0 :     0 : False :  True : NonNegativeReals
       ('Sep', 'R_large', 5) :     0 :                  0 :     0 : False :  True : NonNegativeReals
       ('Sep', 'R_large', 6) :     0 :                  0 :     0 : False :  True : NonNegativeReals
       ('Sep', 'R_large', 7) :     0 :                  0 :     0 : False :  True : NonNegativeReals
       ('Sep', 'R_large', 8) :     0 :                  0 :     0 : False :  True : NonNegativeReals
       ('Sep', 'R_large', 9) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_large', 10) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_large', 11) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_large', 12) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_large', 13) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_large', 14) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_large', 15) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_large', 16) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_large', 17) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_large', 18) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_large', 19) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_large', 20) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_large', 21) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_large', 22) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_large', 23) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_large', 24) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_large', 25) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_large', 26) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_large', 27) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_large', 28) :     0 :                  0 :     0 : False :  True : NonNegativeReals
       ('Sep', 'R_small', 0) :     0 :                  0 :     0 : False :  True : NonNegativeReals
       ('Sep', 'R_small', 1) :     0 :                  0 :     0 : False :  True : NonNegativeReals
       ('Sep', 'R_small', 2) :     0 :                  0 :     0 : False :  True : NonNegativeReals
       ('Sep', 'R_small', 3) :     0 :                  0 :     0 : False :  True : NonNegativeReals
       ('Sep', 'R_small', 4) :     0 :                  0 :     0 : False :  True : NonNegativeReals
       ('Sep', 'R_small', 5) :     0 :                  0 :     0 : False :  True : NonNegativeReals
       ('Sep', 'R_small', 6) :     0 :                  0 :     0 : False :  True : NonNegativeReals
       ('Sep', 'R_small', 7) :     0 :                  0 :     0 : False :  True : NonNegativeReals
       ('Sep', 'R_small', 8) :     0 :                  0 :     0 : False :  True : NonNegativeReals
       ('Sep', 'R_small', 9) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_small', 10) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_small', 11) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_small', 12) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_small', 13) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_small', 14) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_small', 15) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_small', 16) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_small', 17) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_small', 18) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_small', 19) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_small', 20) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_small', 21) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_small', 22) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_small', 23) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_small', 24) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_small', 25) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_small', 26) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_small', 27) :     0 :                  0 :     0 : False :  True : NonNegativeReals
      ('Sep', 'R_small', 28) :     0 :                  0 :     0 : False :  True : NonNegativeReals
           ('Sep', 'Sep', 0) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
           ('Sep', 'Sep', 1) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
           ('Sep', 'Sep', 2) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
           ('Sep', 'Sep', 3) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
           ('Sep', 'Sep', 4) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
           ('Sep', 'Sep', 5) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
           ('Sep', 'Sep', 6) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
           ('Sep', 'Sep', 7) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
           ('Sep', 'Sep', 8) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
           ('Sep', 'Sep', 9) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
          ('Sep', 'Sep', 10) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
          ('Sep', 'Sep', 11) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
          ('Sep', 'Sep', 12) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
          ('Sep', 'Sep', 13) :     0 : 1.1318619845387177 :     2 : False :  True : NonNegativeReals
          ('Sep', 'Sep', 14) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
          ('Sep', 'Sep', 15) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
          ('Sep', 'Sep', 16) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
          ('Sep', 'Sep', 17) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
          ('Sep', 'Sep', 18) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
          ('Sep', 'Sep', 19) :     0 : 1.6666666666666667 :     2 : False :  True : NonNegativeReals
          ('Sep', 'Sep', 20) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
          ('Sep', 'Sep', 21) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
          ('Sep', 'Sep', 22) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
          ('Sep', 'Sep', 23) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
          ('Sep', 'Sep', 24) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
          ('Sep', 'Sep', 25) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
          ('Sep', 'Sep', 26) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
          ('Sep', 'Sep', 27) :     0 :                0.0 :     2 : False :  True : NonNegativeReals
          ('Sep', 'Sep', 28) :     0 :                0.0 :     2 : False :  True : NonNegativeReals

S : Inventory of material k at time t
    Size=377, Index=S_index
    Key        : Lower : Value               : Upper : Fixed : Stale : Domain
     ('I1', 0) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I1', 1) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I1', 2) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I1', 3) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I1', 4) :     0 :                1.25 :     2 : False :  True : NonNegativeReals
     ('I1', 5) :     0 :                1.25 :     2 : False :  True : NonNegativeReals
     ('I1', 6) :     0 :                0.75 :     2 : False :  True : NonNegativeReals
     ('I1', 7) :     0 :                0.75 :     2 : False :  True : NonNegativeReals
     ('I1', 8) :     0 :                0.75 :     2 : False :  True : NonNegativeReals
     ('I1', 9) :     0 :                0.75 :     2 : False :  True : NonNegativeReals
    ('I1', 10) :     0 :                0.75 :     2 : False :  True : NonNegativeReals
    ('I1', 11) :     0 :                0.75 :     2 : False :  True : NonNegativeReals
    ('I1', 12) :     0 :                0.75 :     2 : False :  True : NonNegativeReals
    ('I1', 13) :     0 :                0.75 :     2 : False :  True : NonNegativeReals
    ('I1', 14) :     0 :                0.75 :     2 : False :  True : NonNegativeReals
    ('I1', 15) :     0 :                0.75 :     2 : False :  True : NonNegativeReals
    ('I1', 16) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I1', 17) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I1', 18) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I1', 19) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I1', 20) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I1', 21) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I1', 22) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I1', 23) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I1', 24) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I1', 25) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I1', 26) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I1', 27) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I1', 28) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I2', 0) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I2', 1) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I2', 2) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I2', 3) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I2', 4) :     0 : 0.25000000000000006 :     2 : False :  True : NonNegativeReals
     ('I2', 5) :     0 : 0.25000000000000006 :     2 : False :  True : NonNegativeReals
     ('I2', 6) :     0 :                0.75 :     2 : False :  True : NonNegativeReals
     ('I2', 7) :     0 :                0.75 :     2 : False :  True : NonNegativeReals
     ('I2', 8) :     0 :                0.75 :     2 : False :  True : NonNegativeReals
     ('I2', 9) :     0 :                0.75 :     2 : False :  True : NonNegativeReals
    ('I2', 10) :     0 :                0.75 :     2 : False :  True : NonNegativeReals
    ('I2', 11) :     0 :                0.75 :     2 : False :  True : NonNegativeReals
    ('I2', 12) :     0 :                0.75 :     2 : False :  True : NonNegativeReals
    ('I2', 13) :     0 :                0.75 :     2 : False :  True : NonNegativeReals
    ('I2', 14) :     0 :                0.75 :     2 : False :  True : NonNegativeReals
    ('I2', 15) :     0 :                0.75 :     2 : False :  True : NonNegativeReals
    ('I2', 16) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I2', 17) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I2', 18) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I2', 19) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I2', 20) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I2', 21) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I2', 22) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I2', 23) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I2', 24) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I2', 25) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I2', 26) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I2', 27) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I2', 28) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I3', 0) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I3', 1) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I3', 2) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I3', 3) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I3', 4) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I3', 5) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I3', 6) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I3', 7) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I3', 8) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I3', 9) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I3', 10) :     0 :  0.3340690077306411 :     2 : False :  True : NonNegativeReals
    ('I3', 11) :     0 :  0.3340690077306411 :     2 : False :  True : NonNegativeReals
    ('I3', 12) :     0 :  0.3340690077306411 :     2 : False :  True : NonNegativeReals
    ('I3', 13) :     0 : 0.10073567439730761 :     2 : False :  True : NonNegativeReals
    ('I3', 14) :     0 : 0.10073567439730761 :     2 : False :  True : NonNegativeReals
    ('I3', 15) :     0 : 0.10073567439730761 :     2 : False :  True : NonNegativeReals
    ('I3', 16) :     0 : 0.10073567439730761 :     2 : False :  True : NonNegativeReals
    ('I3', 17) :     0 : 0.10073567439730761 :     2 : False :  True : NonNegativeReals
    ('I3', 18) :     0 : 0.10073567439730761 :     2 : False :  True : NonNegativeReals
    ('I3', 19) :     0 : 0.10073567439730761 :     2 : False :  True : NonNegativeReals
    ('I3', 20) :     0 : 0.10073567439730761 :     2 : False :  True : NonNegativeReals
    ('I3', 21) :     0 : 0.10073567439730761 :     2 : False :  True : NonNegativeReals
    ('I3', 22) :     0 :  1.0007356743973075 :     2 : False :  True : NonNegativeReals
    ('I3', 23) :     0 :  1.0007356743973075 :     2 : False :  True : NonNegativeReals
    ('I3', 24) :     0 :  1.0007356743973075 :     2 : False :  True : NonNegativeReals
    ('I3', 25) :     0 :  1.0007356743973075 :     2 : False :  True : NonNegativeReals
    ('I3', 26) :     0 :  1.0007356743973075 :     2 : False :  True : NonNegativeReals
    ('I3', 27) :     0 :  1.0007356743973075 :     2 : False :  True : NonNegativeReals
    ('I3', 28) :     0 :  1.0007356743973075 :     2 : False :  True : NonNegativeReals
     ('I4', 0) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I4', 1) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I4', 2) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I4', 3) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I4', 4) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I4', 5) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I4', 6) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I4', 7) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I4', 8) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I4', 9) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I4', 10) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I4', 11) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I4', 12) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I4', 13) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I4', 14) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I4', 15) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I4', 16) :     0 :  1.1318619845387177 :     2 : False :  True : NonNegativeReals
    ('I4', 17) :     0 :  1.1318619845387177 :     2 : False :  True : NonNegativeReals
    ('I4', 18) :     0 :  1.1318619845387177 :     2 : False :  True : NonNegativeReals
    ('I4', 19) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I4', 20) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I4', 21) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I4', 22) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I4', 23) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I4', 24) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I4', 25) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I4', 26) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I4', 27) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
    ('I4', 28) :     0 :                 0.0 :     2 : False :  True : NonNegativeReals
     ('I5', 0) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
     ('I5', 1) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
     ('I5', 2) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
     ('I5', 3) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
     ('I5', 4) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
     ('I5', 5) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
     ('I5', 6) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
     ('I5', 7) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
     ('I5', 8) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
     ('I5', 9) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I5', 10) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I5', 11) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I5', 12) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I5', 13) :     0 :                 0.4 :     5 : False :  True : NonNegativeReals
    ('I5', 14) :     0 :                 0.4 :     5 : False :  True : NonNegativeReals
    ('I5', 15) :     0 :                 0.4 :     5 : False :  True : NonNegativeReals
    ('I5', 16) :     0 :                 0.4 :     5 : False :  True : NonNegativeReals
    ('I5', 17) :     0 :                 0.4 :     5 : False :  True : NonNegativeReals
    ('I5', 18) :     0 :                 0.4 :     5 : False :  True : NonNegativeReals
    ('I5', 19) :     0 :                 0.4 :     5 : False :  True : NonNegativeReals
    ('I5', 20) :     0 :                 0.4 :     5 : False :  True : NonNegativeReals
    ('I5', 21) :     0 :                 0.4 :     5 : False :  True : NonNegativeReals
    ('I5', 22) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I5', 23) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I5', 24) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I5', 25) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I5', 26) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I5', 27) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I5', 28) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
     ('I6', 0) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
     ('I6', 1) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
     ('I6', 2) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
     ('I6', 3) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
     ('I6', 4) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
     ('I6', 5) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
     ('I6', 6) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
     ('I6', 7) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
     ('I6', 8) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
     ('I6', 9) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I6', 10) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I6', 11) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I6', 12) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I6', 13) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I6', 14) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I6', 15) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I6', 16) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I6', 17) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I6', 18) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I6', 19) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I6', 20) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I6', 21) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I6', 22) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I6', 23) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I6', 24) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I6', 25) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I6', 26) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I6', 27) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
    ('I6', 28) :     0 :                 0.0 :     5 : False :  True : NonNegativeReals
     ('M1', 0) :     0 :                10.0 :    10 : False :  True : NonNegativeReals
